nivel_geo,abrangencia,cod_ibge_7_pop,cod_mun_pop,municipio_sinesp,nome_municipio_pop,ano,ano_mes,formulario_clean,evento_clean,num_total,num_fem,num_masc,pop_total,pop_fem,pop_masc
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-06,Formulário 5,Apreensão de Maconha,3532,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 5,Apreensão de Cocaína,185,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 5,Apreensão de Maconha,1840,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 5,Apreensão de Cocaína,171,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 5,Apreensão de Maconha,952,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 5,Apreensão de Cocaína,72,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 5,Apreensão de Maconha,579,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 5,Apreensão de Cocaína,118,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 5,Apreensão de Maconha,982,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 5,Apreensão de Cocaína,129,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 5,Apreensão de Maconha,960,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 5,Apreensão de Cocaína,328,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 5,Apreensão de Maconha,1757,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-01,Formulário 5,Apreensão de Cocaína,363,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-01,Formulário 5,Apreensão de Maconha,2632,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-02,Formulário 5,Apreensão de Cocaína,157,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-02,Formulário 5,Apreensão de Maconha,2447,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-03,Formulário 5,Apreensão de Cocaína,390,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-03,Formulário 5,Apreensão de Maconha,2383,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-04,Formulário 5,Apreensão de Cocaína,355,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-04,Formulário 5,Apreensão de Maconha,1412,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 5,Apreensão de Cocaína,161,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 5,Apreensão de Maconha,2288,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 5,Apreensão de Cocaína,204,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 5,Apreensão de Maconha,1458,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 5,Apreensão de Cocaína,285,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 5,Apreensão de Maconha,1617,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 5,Apreensão de Cocaína,164,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 5,Apreensão de Maconha,3139,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 5,Apreensão de Cocaína,426,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 5,Apreensão de Maconha,1910,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 5,Apreensão de Cocaína,208,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 5,Apreensão de Maconha,760,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 5,Apreensão de Cocaína,291,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 5,Apreensão de Maconha,2071,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 5,Apreensão de Cocaína,98,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 5,Apreensão de Maconha,481,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-01,Formulário 5,Apreensão de Cocaína,172,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-01,Formulário 5,Apreensão de Maconha,3327,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-02,Formulário 5,Apreensão de Cocaína,331,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-02,Formulário 5,Apreensão de Maconha,707,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-03,Formulário 5,Apreensão de Cocaína,373,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-03,Formulário 5,Apreensão de Maconha,3036,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-04,Formulário 5,Apreensão de Cocaína,172,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-04,Formulário 5,Apreensão de Maconha,798,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-05,Formulário 5,Apreensão de Cocaína,450,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-05,Formulário 5,Apreensão de Maconha,1400,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-06,Formulário 5,Apreensão de Cocaína,231,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-06,Formulário 5,Apreensão de Maconha,2389,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-07,Formulário 5,Apreensão de Cocaína,326,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-07,Formulário 5,Apreensão de Maconha,3030,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-08,Formulário 5,Apreensão de Cocaína,258,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-08,Formulário 5,Apreensão de Maconha,2055,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-09,Formulário 5,Apreensão de Cocaína,225,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-09,Formulário 5,Apreensão de Maconha,1406,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-10,Formulário 5,Apreensão de Cocaína,148,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-10,Formulário 5,Apreensão de Maconha,1056,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-11,Formulário 5,Apreensão de Cocaína,248,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-11,Formulário 5,Apreensão de Maconha,1266,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-12,Formulário 5,Apreensão de Cocaína,139,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2022,2022-12,Formulário 5,Apreensão de Maconha,1120,,,11220506,5772043,5448463
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-01,Formulário 5,Apreensão de Cocaína,249,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-01,Formulário 5,Apreensão de Maconha,1832,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-02,Formulário 5,Apreensão de Cocaína,184,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-02,Formulário 5,Apreensão de Maconha,788,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-03,Formulário 5,Apreensão de Cocaína,293,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-03,Formulário 5,Apreensão de Maconha,1501,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-04,Formulário 5,Apreensão de Cocaína,474,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-04,Formulário 5,Apreensão de Maconha,1351,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-05,Formulário 5,Apreensão de Cocaína,262,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-05,Formulário 5,Apreensão de Maconha,4452,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-06,Formulário 5,Apreensão de Cocaína,1126,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-06,Formulário 5,Apreensão de Maconha,3880,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-07,Formulário 5,Apreensão de Cocaína,468,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-07,Formulário 5,Apreensão de Maconha,1725,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-08,Formulário 5,Apreensão de Cocaína,460,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-08,Formulário 5,Apreensão de Maconha,1745,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-09,Formulário 5,Apreensão de Cocaína,676,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-09,Formulário 5,Apreensão de Maconha,3911,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-10,Formulário 5,Apreensão de Cocaína,279,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-10,Formulário 5,Apreensão de Maconha,2606,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-11,Formulário 5,Apreensão de Cocaína,224,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-11,Formulário 5,Apreensão de Maconha,6346,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-12,Formulário 5,Apreensão de Cocaína,243,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2023,2023-12,Formulário 5,Apreensão de Maconha,927,,,11222292,5774114,5448178
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-01,Formulário 5,Apreensão de Cocaína,416,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-01,Formulário 5,Apreensão de Maconha,1318,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-02,Formulário 5,Apreensão de Cocaína,265,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-02,Formulário 5,Apreensão de Maconha,1135,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-03,Formulário 5,Apreensão de Cocaína,522,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-03,Formulário 5,Apreensão de Maconha,653,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-04,Formulário 5,Apreensão de Cocaína,372,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-04,Formulário 5,Apreensão de Maconha,2049,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-05,Formulário 5,Apreensão de Cocaína,129,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-05,Formulário 5,Apreensão de Maconha,4632,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-06,Formulário 5,Apreensão de Cocaína,257,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-06,Formulário 5,Apreensão de Maconha,1695,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-07,Formulário 5,Apreensão de Cocaína,1133,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-07,Formulário 5,Apreensão de Maconha,1795,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-08,Formulário 5,Apreensão de Cocaína,508,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-08,Formulário 5,Apreensão de Maconha,2105,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-09,Formulário 5,Apreensão de Cocaína,329,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-09,Formulário 5,Apreensão de Maconha,2064,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-10,Formulário 5,Apreensão de Cocaína,172,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-10,Formulário 5,Apreensão de Maconha,2309,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-11,Formulário 5,Apreensão de Cocaína,316,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-11,Formulário 5,Apreensão de Maconha,3536,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-12,Formulário 5,Apreensão de Cocaína,213,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2024,2024-12,Formulário 5,Apreensão de Maconha,1731,,,11229915,5778778,5451137
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-01,Formulário 5,Apreensão de Cocaína,212,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-01,Formulário 5,Apreensão de Maconha,3799,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-02,Formulário 5,Apreensão de Cocaína,179,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-02,Formulário 5,Apreensão de Maconha,7516,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-03,Formulário 5,Apreensão de Cocaína,502,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-03,Formulário 5,Apreensão de Maconha,3032,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-04,Formulário 5,Apreensão de Cocaína,493,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-04,Formulário 5,Apreensão de Maconha,1653,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-05,Formulário 5,Apreensão de Cocaína,380,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-05,Formulário 5,Apreensão de Maconha,7854,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-06,Formulário 5,Apreensão de Cocaína,183,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-06,Formulário 5,Apreensão de Maconha,9807,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-07,Formulário 5,Apreensão de Cocaína,238,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-07,Formulário 5,Apreensão de Maconha,3674,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-08,Formulário 5,Apreensão de Cocaína,199,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-08,Formulário 5,Apreensão de Maconha,7917,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-09,Formulário 5,Apreensão de Cocaína,248,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-09,Formulário 5,Apreensão de Maconha,4246,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-10,Formulário 5,Apreensão de Cocaína,222,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-10,Formulário 5,Apreensão de Maconha,2782,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-11,Formulário 5,Apreensão de Cocaína,188,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-11,Formulário 5,Apreensão de Maconha,1385,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-12,Formulário 5,Apreensão de Cocaína,213,,,11233263,5781307,5451956
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2025,2025-12,Formulário 5,Apreensão de Maconha,1313,,,11233263,5781307,5451956
